tahun,bulan,provinsi,kelompok,volume
2021,Juli,D.I. Yogyakarta,Kayu Indah,0.0
2021,Juli,Gorontalo,Kayu Indah,158.0
2021,Juli,Jawa Barat,Kayu Indah,1003.0
2021,Juli,Jawa Tengah,Kayu Indah,2917.0
2021,Juli,Jawa Timur,Kayu Indah,7248.0
2021,Juli,Kalimantan Barat,Kayu Indah,33.0
2021,Juli,Kalimantan Selatan,Kayu Indah,0.0
2021,Juli,Kalimantan Tengah,Kayu Indah,640.0
2021,Juli,Kalimantan Timur,Kayu Indah,3668.0
2021,Juli,Kalimantan Utara,Kayu Indah,0.0
2021,Juli,Kepulauan Riau,Kayu Indah,0.0
2021,Juli,Maluku,Kayu Indah,0.0
2021,Juli,Maluku Utara,Kayu Indah,0.0
2021,Juli,Nangroe Aceh Darussalam,Kayu Indah,0.0
2021,Juli,Nusa Tenggara Barat,Kayu Indah,69.0
2021,Juli,Nusa Tenggara Timur,Kayu Indah,0.0
2021,Juli,Papua,Kayu Indah,332.0
2021,Juli,Papua Barat,Kayu Indah,884.0
2021,Juli,Riau,Kayu Indah,0.0
2021,Juli,Sulawesi Barat,Kayu Indah,0.0
2021,Juli,Sulawesi Selatan,Kayu Indah,117.0
2021,Juli,Sulawesi Tengah,Kayu Indah,187.0
2021,Juli,Sulawesi Tenggara,Kayu Indah,218.0
2021,Juli,Sulawesi Utara,Kayu Indah,102.0
2021,Juli,Sumatera Selatan,Kayu Indah,0.0
2021,Agustus,Banten,Kayu Indah,610.0
2021,Agustus,Bengkulu,Kayu Indah,0.0
2021,Agustus,D.I. Yogyakarta,Kayu Indah,40.0
2021,Agustus,Gorontalo,Kayu Indah,186.0
2021,Agustus,Jawa Barat,Kayu Indah,2153.0
2021,Agustus,Jawa Tengah,Kayu Indah,4300.0
2021,Agustus,Jawa Timur,Kayu Indah,8418.0
2021,Agustus,Kalimantan Barat,Kayu Indah,69.0
2021,Agustus,Kalimantan Selatan,Kayu Indah,21.0
2021,Agustus,Kalimantan Tengah,Kayu Indah,436.0
2021,Agustus,Kalimantan Timur,Kayu Indah,1070.0
2021,Agustus,Kalimantan Utara,Kayu Indah,0.0
2021,Agustus,Kepulauan Riau,Kayu Indah,0.0
2021,Agustus,Maluku,Kayu Indah,17.0
2021,Agustus,Maluku Utara,Kayu Indah,0.0
2021,Agustus,Nangroe Aceh Darussalam,Kayu Indah,0.0
2021,Agustus,Nusa Tenggara Barat,Kayu Indah,22.0
2021,Agustus,Nusa Tenggara Timur,Kayu Indah,0.0
2021,Agustus,Papua,Kayu Indah,736.0
2021,Agustus,Papua Barat,Kayu Indah,691.0
2021,Agustus,Riau,Kayu Indah,8.0
2021,Agustus,Sulawesi Barat,Kayu Indah,0.0
2021,Agustus,Sulawesi Selatan,Kayu Indah,160.0
2021,Agustus,Sulawesi Tengah,Kayu Indah,239.0
2021,Agustus,Sulawesi Tenggara,Kayu Indah,13.0
2021,Agustus,Sulawesi Utara,Kayu Indah,61.0
2021,Agustus,Sumatera Selatan,Kayu Indah,8.0
2021,September,Banten,Kayu Indah,470.0
2021,September,Bengkulu,Kayu Indah,0.0
2021,September,D.I. Yogyakarta,Kayu Indah,28.0
2021,September,Gorontalo,Kayu Indah,0.0
2021,September,Jawa Barat,Kayu Indah,2373.0
2021,September,Jawa Tengah,Kayu Indah,3433.0
2021,September,Jawa Timur,Kayu Indah,8324.0
2021,September,Kalimantan Barat,Kayu Indah,5.0
2021,September,Kalimantan Selatan,Kayu Indah,3.0
2021,September,Kalimantan Tengah,Kayu Indah,371.0
2021,September,Kalimantan Timur,Kayu Indah,893.0
2021,September,Kalimantan Utara,Kayu Indah,26.0
2021,September,Kepulauan Riau,Kayu Indah,0.0
2021,September,Maluku,Kayu Indah,101.0
2021,September,Maluku Utara,Kayu Indah,654.0
2021,September,Nangroe Aceh Darussalam,Kayu Indah,0.0
2021,September,Nusa Tenggara Barat,Kayu Indah,189.0
2021,September,Nusa Tenggara Timur,Kayu Indah,0.0
2021,September,Papua,Kayu Indah,681.0
2021,September,Papua Barat,Kayu Indah,509.0
2021,September,Riau,Kayu Indah,12.0
2021,September,Sulawesi Barat,Kayu Indah,0.0
2021,September,Sulawesi Selatan,Kayu Indah,27.0
2021,September,Sulawesi Tengah,Kayu Indah,356.0
2021,September,Sulawesi Tenggara,Kayu Indah,47.0
2021,September,Sulawesi Utara,Kayu Indah,51.0
2021,September,Sumatera Selatan,Kayu Indah,0.0
2021,Oktober,Banten,Kayu Indah,220.0
2021,Oktober,Bengkulu,Kayu Indah,0.0
2021,Oktober,D.I. Yogyakarta,Kayu Indah,1.0
2021,Oktober,Gorontalo,Kayu Indah,1.0
2021,Oktober,Jawa Barat,Kayu Indah,2002.0
2021,Oktober,Jawa Tengah,Kayu Indah,1970.0
2021,Oktober,Jawa Timur,Kayu Indah,8705.0
2021,Oktober,Kalimantan Barat,Kayu Indah,22.0
2021,Oktober,Kalimantan Selatan,Kayu Indah,0.0
2021,Oktober,Kalimantan Tengah,Kayu Indah,390.0
2021,Oktober,Kalimantan Timur,Kayu Indah,715.0
2021,Oktober,Kalimantan Utara,Kayu Indah,14.0
2021,Oktober,Kepulauan Riau,Kayu Indah,0.0
2021,Oktober,Maluku,Kayu Indah,91.0
2021,Oktober,Maluku Utara,Kayu Indah,0.0
2021,Oktober,Nangroe Aceh Darussalam,Kayu Indah,0.0
2021,Oktober,Nusa Tenggara Barat,Kayu Indah,823.0
2021,Oktober,Nusa Tenggara Timur,Kayu Indah,0.0
2021,Oktober,Papua,Kayu Indah,532.0
2021,Oktober,Papua Barat,Kayu Indah,685.0
2021,Oktober,Riau,Kayu Indah,63.0
2021,Oktober,Sulawesi Barat,Kayu Indah,1.0
2021,Oktober,Sulawesi Selatan,Kayu Indah,143.0
2021,Oktober,Sulawesi Tengah,Kayu Indah,284.0
2021,Oktober,Sulawesi Tenggara,Kayu Indah,30.0
2021,Oktober,Sulawesi Utara,Kayu Indah,226.0
2021,Oktober,Sumatera Selatan,Kayu Indah,0.0
2021,November,Banten,Kayu Indah,318.0
2021,November,Bengkulu,Kayu Indah,0.0
2021,November,D.I. Yogyakarta,Kayu Indah,0.0
2021,November,Gorontalo,Kayu Indah,0.0
2021,November,Jawa Barat,Kayu Indah,573.0
2021,November,Jawa Tengah,Kayu Indah,1277.0
2021,November,Jawa Timur,Kayu Indah,4933.0
2021,November,Kalimantan Barat,Kayu Indah,16.0
2021,November,Kalimantan Selatan,Kayu Indah,17.0
2021,November,Kalimantan Tengah,Kayu Indah,336.0
2021,November,Kalimantan Timur,Kayu Indah,704.0
2021,November,Kalimantan Utara,Kayu Indah,47.0
2021,November,Kepulauan Riau,Kayu Indah,10.0
2021,November,Maluku,Kayu Indah,43.0
2021,November,Maluku Utara,Kayu Indah,0.0
2021,November,Nangroe Aceh Darussalam,Kayu Indah,0.0
2021,November,Nusa Tenggara Barat,Kayu Indah,94.0
2021,November,Nusa Tenggara Timur,Kayu Indah,0.0
2021,November,Papua,Kayu Indah,623.0
2021,November,Papua Barat,Kayu Indah,1200.0
2021,November,Riau,Kayu Indah,0.0
2021,November,Sulawesi Barat,Kayu Indah,0.0
2021,November,Sulawesi Selatan,Kayu Indah,267.0
2021,November,Sulawesi Tengah,Kayu Indah,404.0
2021,November,Sulawesi Tenggara,Kayu Indah,50.0
2021,November,Sulawesi Utara,Kayu Indah,11.0
2021,November,Sumatera Selatan,Kayu Indah,0.0
2021,Desember,Banten,Kayu Indah,129.0
2021,Desember,Bengkulu,Kayu Indah,8.0
2021,Desember,D.I. Yogyakarta,Kayu Indah,12.0
2021,Desember,Gorontalo,Kayu Indah,0.0
2021,Desember,Jawa Barat,Kayu Indah,2685.0
2021,Desember,Jawa Tengah,Kayu Indah,749.0
2021,Desember,Jawa Timur,Kayu Indah,4662.0
2021,Desember,Kalimantan Barat,Kayu Indah,75.0
2021,Desember,Kalimantan Selatan,Kayu Indah,0.0
2021,Desember,Kalimantan Tengah,Kayu Indah,290.0
2021,Desember,Kalimantan Timur,Kayu Indah,2870.0
2021,Desember,Kalimantan Utara,Kayu Indah,43.0
2021,Desember,Kepulauan Riau,Kayu Indah,0.0
2021,Desember,Maluku,Kayu Indah,211.0
2021,Desember,Maluku Utara,Kayu Indah,1933.0
2021,Desember,Nangroe Aceh Darussalam,Kayu Indah,0.0
2021,Desember,Nusa Tenggara Barat,Kayu Indah,861.0
2021,Desember,Nusa Tenggara Timur,Kayu Indah,0.0
2021,Desember,Papua,Kayu Indah,148.0
2021,Desember,Papua Barat,Kayu Indah,1104.0
2021,Desember,Riau,Kayu Indah,66.0
2021,Desember,Sulawesi Barat,Kayu Indah,0.0
2021,Desember,Sulawesi Selatan,Kayu Indah,280.0
2021,Desember,Sulawesi Tengah,Kayu Indah,1170.0
2021,Desember,Sulawesi Tenggara,Kayu Indah,56.0
2021,Desember,Sulawesi Utara,Kayu Indah,0.0
2021,Desember,Sumatera Selatan,Kayu Indah,0.0
2021,Januari,Banten,Kelompok Meranti,24.0
2021,Januari,Bengkulu,Kelompok Meranti,0.0
2021,Januari,Gorontalo,Kelompok Meranti,0.0
2021,Januari,Jambi,Kelompok Meranti,835.0
2021,Januari,Jawa Barat,Kelompok Meranti,0.0
2021,Januari,Jawa Tengah,Kelompok Meranti,23.0
2021,Januari,Jawa Timur,Kelompok Meranti,0.0
2021,Januari,Kalimantan Barat,Kelompok Meranti,83.0
2021,Januari,Kalimantan Selatan,Kelompok Meranti,0.0
2021,Januari,Kalimantan Tengah,Kelompok Meranti,29226.0
2021,Januari,Kalimantan Timur,Kelompok Meranti,10279.0
2021,Januari,Kalimantan Utara,Kelompok Meranti,6588.0
2021,Januari,Kepulauan Riau,Kelompok Meranti,0.0
2021,Januari,Lampung,Kelompok Meranti,0.0
2021,Januari,Maluku,Kelompok Meranti,24.0
2021,Januari,Maluku Utara,Kelompok Meranti,0.0
2021,Januari,Nangroe Aceh Darussalam,Kelompok Meranti,0.0
2021,Januari,Nusa Tenggara Barat,Kelompok Meranti,0.0
2021,Januari,Papua,Kelompok Meranti,4148.0
2021,Januari,Papua Barat,Kelompok Meranti,5299.0
2021,Januari,Riau,Kelompok Meranti,1621.0
2021,Januari,Sulawesi Barat,Kelompok Meranti,22.0
2021,Januari,Sulawesi Selatan,Kelompok Meranti,1536.0
2021,Januari,Sulawesi Tengah,Kelompok Meranti,850.0
2021,Januari,Sulawesi Tenggara,Kelompok Meranti,696.0
2021,Januari,Sulawesi Utara,Kelompok Meranti,0.0
2021,Januari,Sumatera Barat,Kelompok Meranti,61.0
2021,Januari,Sumatera Selatan,Kelompok Meranti,0.0
2021,Januari,Sumatera Utara,Kelompok Meranti,3195.0
2021,Februari,Banten,Kelompok Meranti,75.0
2021,Februari,Bengkulu,Kelompok Meranti,22.0
2021,Februari,Gorontalo,Kelompok Meranti,201.0
2021,Februari,Jambi,Kelompok Meranti,1664.0
2021,Februari,Jawa Barat,Kelompok Meranti,0.0
2021,Februari,Jawa Tengah,Kelompok Meranti,81.0
2021,Februari,Jawa Timur,Kelompok Meranti,1128.0
2021,Februari,Kalimantan Barat,Kelompok Meranti,1846.0
2021,Februari,Kalimantan Selatan,Kelompok Meranti,0.0
2021,Februari,Kalimantan Tengah,Kelompok Meranti,101453.0
2021,Februari,Kalimantan Timur,Kelompok Meranti,52329.0
2021,Februari,Kalimantan Utara,Kelompok Meranti,28920.0
2021,Februari,Kepulauan Riau,Kelompok Meranti,0.0
2021,Februari,Lampung,Kelompok Meranti,0.0
2021,Februari,Maluku,Kelompok Meranti,4478.0
2021,Februari,Maluku Utara,Kelompok Meranti,6494.0
2021,Februari,Nangroe Aceh Darussalam,Kelompok Meranti,0.0
2021,Februari,Nusa Tenggara Barat,Kelompok Meranti,11.0
2021,Februari,Papua,Kelompok Meranti,8627.0
2021,Februari,Papua Barat,Kelompok Meranti,6486.0
2021,Februari,Riau,Kelompok Meranti,1796.0
2021,Februari,Sulawesi Barat,Kelompok Meranti,0.0
2021,Februari,Sulawesi Selatan,Kelompok Meranti,67.0
2021,Februari,Sulawesi Tengah,Kelompok Meranti,315.0
2021,Februari,Sulawesi Tenggara,Kelompok Meranti,100.0
2021,Februari,Sulawesi Utara,Kelompok Meranti,8.0
2021,Februari,Sumatera Barat,Kelompok Meranti,6072.0
2021,Februari,Sumatera Selatan,Kelompok Meranti,0.0
2021,Februari,Sumatera Utara,Kelompok Meranti,5293.0
2021,Maret,Banten,Kelompok Meranti,57.0
2021,Maret,Bengkulu,Kelompok Meranti,0.0
2021,Maret,Gorontalo,Kelompok Meranti,0.0
2021,Maret,Jambi,Kelompok Meranti,1983.0
2021,Maret,Jawa Barat,Kelompok Meranti,0.0
2021,Maret,Jawa Tengah,Kelompok Meranti,259.0
2021,Maret,Jawa Timur,Kelompok Meranti,753.0
2021,Maret,Kalimantan Barat,Kelompok Meranti,9989.0
2021,Maret,Kalimantan Selatan,Kelompok Meranti,94.0
2021,Maret,Kalimantan Tengah,Kelompok Meranti,141229.0
2021,Maret,Kalimantan Timur,Kelompok Meranti,107022.0
2021,Maret,Kalimantan Utara,Kelompok Meranti,53230.0
2021,Maret,Kepulauan Riau,Kelompok Meranti,0.0
2021,Maret,Lampung,Kelompok Meranti,0.0
2021,Maret,Maluku,Kelompok Meranti,23613.0
2021,Maret,Maluku Utara,Kelompok Meranti,7874.0
2021,Maret,Nangroe Aceh Darussalam,Kelompok Meranti,703.0
2021,Maret,Nusa Tenggara Barat,Kelompok Meranti,92.0
2021,Maret,Papua,Kelompok Meranti,10395.0
2021,Maret,Papua Barat,Kelompok Meranti,11665.0
2021,Maret,Riau,Kelompok Meranti,1847.0
2021,Maret,Sulawesi Barat,Kelompok Meranti,0.0
2021,Maret,Sulawesi Selatan,Kelompok Meranti,1171.0
2021,Maret,Sulawesi Tengah,Kelompok Meranti,1432.0
2021,Maret,Sulawesi Tenggara,Kelompok Meranti,810.0
2021,Maret,Sulawesi Utara,Kelompok Meranti,0.0
2021,Maret,Sumatera Barat,Kelompok Meranti,11709.0
2021,Maret,Sumatera Selatan,Kelompok Meranti,290.0
2021,Maret,Sumatera Utara,Kelompok Meranti,12972.0
2021,April,Banten,Kelompok Meranti,78.0
2021,April,Bengkulu,Kelompok Meranti,1912.0
2021,April,Gorontalo,Kelompok Meranti,35.0
2021,April,Jambi,Kelompok Meranti,2426.0
2021,April,Jawa Barat,Kelompok Meranti,73.0
2021,April,Jawa Tengah,Kelompok Meranti,649.0
2021,April,Jawa Timur,Kelompok Meranti,1054.0
2021,April,Kalimantan Barat,Kelompok Meranti,24342.0
2021,April,Kalimantan Selatan,Kelompok Meranti,3328.0
2021,April,Kalimantan Tengah,Kelompok Meranti,177265.0
2021,April,Kalimantan Timur,Kelompok Meranti,90939.0
2021,April,Kalimantan Utara,Kelompok Meranti,60899.0
2021,April,Kepulauan Riau,Kelompok Meranti,0.0
2021,April,Lampung,Kelompok Meranti,0.0
2021,April,Maluku,Kelompok Meranti,29067.0
2021,April,Maluku Utara,Kelompok Meranti,3622.0
2021,April,Nangroe Aceh Darussalam,Kelompok Meranti,324.0
2021,April,Nusa Tenggara Barat,Kelompok Meranti,0.0
2021,April,Papua,Kelompok Meranti,9351.0
2021,April,Papua Barat,Kelompok Meranti,9440.0
2021,April,Riau,Kelompok Meranti,956.0
2021,April,Sulawesi Barat,Kelompok Meranti,0.0
2021,April,Sulawesi Selatan,Kelompok Meranti,253.0
2021,April,Sulawesi Tengah,Kelompok Meranti,879.0
2021,April,Sulawesi Tenggara,Kelompok Meranti,1001.0
2021,April,Sulawesi Utara,Kelompok Meranti,0.0
2021,April,Sumatera Barat,Kelompok Meranti,6735.0
2021,April,Sumatera Selatan,Kelompok Meranti,3.0
2021,April,Sumatera Utara,Kelompok Meranti,4134.0
2021,Mei,Banten,Kelompok Meranti,0.0
2021,Mei,Bengkulu,Kelompok Meranti,532.0
2021,Mei,Gorontalo,Kelompok Meranti,66.0
2021,Mei,Jambi,Kelompok Meranti,385.0
2021,Mei,Jawa Barat,Kelompok Meranti,198.0
2021,Mei,Jawa Tengah,Kelompok Meranti,377.0
2021,Mei,Jawa Timur,Kelompok Meranti,1889.0
2021,Mei,Kalimantan Barat,Kelompok Meranti,15583.0
2021,Mei,Kalimantan Selatan,Kelompok Meranti,389.0
2021,Mei,Kalimantan Tengah,Kelompok Meranti,149976.0
2021,Mei,Kalimantan Timur,Kelompok Meranti,57552.0
2021,Mei,Kalimantan Utara,Kelompok Meranti,46399.0
2021,Mei,Kepulauan Riau,Kelompok Meranti,0.0
2021,Mei,Lampung,Kelompok Meranti,0.0
2021,Mei,Maluku,Kelompok Meranti,9427.0
2021,Mei,Maluku Utara,Kelompok Meranti,10862.0
2021,Mei,Nangroe Aceh Darussalam,Kelompok Meranti,167.0
2021,Mei,Nusa Tenggara Barat,Kelompok Meranti,54.0
2021,Mei,Papua,Kelompok Meranti,7837.0
2021,Mei,Papua Barat,Kelompok Meranti,7619.0
2021,Mei,Riau,Kelompok Meranti,782.0
2021,Mei,Sulawesi Barat,Kelompok Meranti,0.0
2021,Mei,Sulawesi Selatan,Kelompok Meranti,239.0
2021,Mei,Sulawesi Tengah,Kelompok Meranti,1281.0
2021,Mei,Sulawesi Tenggara,Kelompok Meranti,921.0
2021,Mei,Sulawesi Utara,Kelompok Meranti,11.0
2021,Mei,Sumatera Barat,Kelompok Meranti,5917.0
2021,Mei,Sumatera Selatan,Kelompok Meranti,536.0
2021,Mei,Sumatera Utara,Kelompok Meranti,844.0
2021,Juni,Banten,Kelompok Meranti,0.0
2021,Juni,Bengkulu,Kelompok Meranti,1026.0
2021,Juni,Gorontalo,Kelompok Meranti,33.0
2021,Juni,Jambi,Kelompok Meranti,1586.0
2021,Juni,Jawa Barat,Kelompok Meranti,0.0
2021,Juni,Jawa Tengah,Kelompok Meranti,555.0
2021,Juni,Jawa Timur,Kelompok Meranti,2142.0
2021,Juni,Kalimantan Barat,Kelompok Meranti,19251.0
2021,Juni,Kalimantan Selatan,Kelompok Meranti,3773.0
2021,Juni,Kalimantan Tengah,Kelompok Meranti,255292.0
2021,Juni,Kalimantan Timur,Kelompok Meranti,132591.0
2021,Juni,Kalimantan Utara,Kelompok Meranti,72407.0
2021,Juni,Kepulauan Riau,Kelompok Meranti,84.0
2021,Juni,Lampung,Kelompok Meranti,0.0
2021,Juni,Maluku,Kelompok Meranti,27640.0
2021,Juni,Maluku Utara,Kelompok Meranti,10364.0
2021,Juni,Nangroe Aceh Darussalam,Kelompok Meranti,422.0
2021,Juni,Nusa Tenggara Barat,Kelompok Meranti,13.0
2021,Juni,Papua,Kelompok Meranti,10727.0
2021,Juni,Papua Barat,Kelompok Meranti,9475.0
2021,Juni,Riau,Kelompok Meranti,804.0
2021,Juni,Sulawesi Barat,Kelompok Meranti,2.0
2021,Juni,Sulawesi Selatan,Kelompok Meranti,4532.0
2021,Juni,Sulawesi Tengah,Kelompok Meranti,1026.0
2021,Juni,Sulawesi Tenggara,Kelompok Meranti,530.0
2021,Juni,Sulawesi Utara,Kelompok Meranti,20.0
2021,Juni,Sumatera Barat,Kelompok Meranti,12703.0
2021,Juni,Sumatera Selatan,Kelompok Meranti,43.0
2021,Juni,Sumatera Utara,Kelompok Meranti,1727.0
2021,Juli,Banten,Kelompok Meranti,29.0
2021,Juli,Bengkulu,Kelompok Meranti,410.0
2021,Juli,Gorontalo,Kelompok Meranti,370.0
2021,Juli,Jambi,Kelompok Meranti,1333.0
2021,Juli,Jawa Barat,Kelompok Meranti,0.0
2021,Juli,Jawa Tengah,Kelompok Meranti,878.0
2021,Juli,Jawa Timur,Kelompok Meranti,1626.0
2021,Juli,Kalimantan Barat,Kelompok Meranti,20908.0
2021,Juli,Kalimantan Selatan,Kelompok Meranti,130.0
2021,Juli,Kalimantan Tengah,Kelompok Meranti,193902.0
2021,Juli,Kalimantan Timur,Kelompok Meranti,132091.0
2021,Juli,Kalimantan Utara,Kelompok Meranti,73520.0
2021,Juli,Kepulauan Riau,Kelompok Meranti,0.0
2021,Juli,Lampung,Kelompok Meranti,0.0
2021,Juli,Maluku,Kelompok Meranti,7299.0
2021,Juli,Maluku Utara,Kelompok Meranti,8351.0
2021,Juli,Nangroe Aceh Darussalam,Kelompok Meranti,302.0
2021,Juli,Nusa Tenggara Barat,Kelompok Meranti,0.0
2021,Juli,Papua,Kelompok Meranti,12437.0
2021,Juli,Papua Barat,Kelompok Meranti,11138.0
2021,Juli,Riau,Kelompok Meranti,811.0
2021,Juli,Sulawesi Barat,Kelompok Meranti,14.0
2021,Juli,Sulawesi Selatan,Kelompok Meranti,127.0
2021,Juli,Sulawesi Tengah,Kelompok Meranti,1029.0
2021,Juli,Sulawesi Tenggara,Kelompok Meranti,431.0
2021,Juli,Sulawesi Utara,Kelompok Meranti,137.0
2021,Juli,Sumatera Barat,Kelompok Meranti,4235.0
2021,Juli,Sumatera Selatan,Kelompok Meranti,0.0
2021,Juli,Sumatera Utara,Kelompok Meranti,8511.0
2021,Agustus,Banten,Kelompok Meranti,1.0
2021,Agustus,Bengkulu,Kelompok Meranti,602.0
2021,Agustus,Gorontalo,Kelompok Meranti,365.0
2021,Agustus,Jambi,Kelompok Meranti,1490.0
2021,Agustus,Jawa Barat,Kelompok Meranti,0.0
2021,Agustus,Jawa Tengah,Kelompok Meranti,758.0
2021,Agustus,Jawa Timur,Kelompok Meranti,1419.0
2021,Agustus,Kalimantan Barat,Kelompok Meranti,15841.0
2021,Agustus,Kalimantan Selatan,Kelompok Meranti,4629.0
2021,Agustus,Kalimantan Tengah,Kelompok Meranti,163792.0
2021,Agustus,Kalimantan Timur,Kelompok Meranti,112040.0
2021,Agustus,Kalimantan Utara,Kelompok Meranti,76695.0
2021,Agustus,Kepulauan Riau,Kelompok Meranti,0.0
2021,Agustus,Lampung,Kelompok Meranti,0.0
2021,Agustus,Maluku,Kelompok Meranti,12398.0
2021,Agustus,Maluku Utara,Kelompok Meranti,9531.0
2021,Agustus,Nangroe Aceh Darussalam,Kelompok Meranti,68.0
2021,Agustus,Nusa Tenggara Barat,Kelompok Meranti,2.0
2021,Agustus,Papua,Kelompok Meranti,14002.0
2021,Agustus,Papua Barat,Kelompok Meranti,11459.0
2021,Agustus,Riau,Kelompok Meranti,1031.0
2021,Agustus,Sulawesi Barat,Kelompok Meranti,0.0
2021,Agustus,Sulawesi Selatan,Kelompok Meranti,547.0
2021,Agustus,Sulawesi Tengah,Kelompok Meranti,1378.0
2021,Agustus,Sulawesi Tenggara,Kelompok Meranti,396.0
2021,Agustus,Sulawesi Utara,Kelompok Meranti,92.0
2021,Agustus,Sumatera Barat,Kelompok Meranti,8509.0
2021,Agustus,Sumatera Selatan,Kelompok Meranti,32.0
2021,Agustus,Sumatera Utara,Kelompok Meranti,5849.0
2021,September,Banten,Kelompok Meranti,121.0
2021,September,Bengkulu,Kelompok Meranti,35.0
2021,September,Gorontalo,Kelompok Meranti,0.0
2021,September,Jambi,Kelompok Meranti,1253.0
2021,September,Jawa Barat,Kelompok Meranti,0.0
2021,September,Jawa Tengah,Kelompok Meranti,545.0
2021,September,Jawa Timur,Kelompok Meranti,1866.0
2021,September,Kalimantan Barat,Kelompok Meranti,12122.0
2021,September,Kalimantan Selatan,Kelompok Meranti,1777.0
2021,September,Kalimantan Tengah,Kelompok Meranti,156157.0
2021,September,Kalimantan Timur,Kelompok Meranti,109323.0
2021,September,Kalimantan Utara,Kelompok Meranti,55682.0
2021,September,Kepulauan Riau,Kelompok Meranti,0.0
2021,September,Lampung,Kelompok Meranti,1.0
2021,September,Maluku,Kelompok Meranti,6471.0
2021,September,Maluku Utara,Kelompok Meranti,6630.0
2021,September,Nangroe Aceh Darussalam,Kelompok Meranti,241.0
2021,September,Nusa Tenggara Barat,Kelompok Meranti,75.0
2021,September,Papua,Kelompok Meranti,11064.0
2021,September,Papua Barat,Kelompok Meranti,14175.0
2021,September,Riau,Kelompok Meranti,1189.0
2021,September,Sulawesi Barat,Kelompok Meranti,0.0
2021,September,Sulawesi Selatan,Kelompok Meranti,261.0
2021,September,Sulawesi Tengah,Kelompok Meranti,1793.0
2021,September,Sulawesi Tenggara,Kelompok Meranti,380.0
2021,September,Sulawesi Utara,Kelompok Meranti,0.0
2021,September,Sumatera Barat,Kelompok Meranti,7095.0
2021,September,Sumatera Selatan,Kelompok Meranti,0.0
2021,September,Sumatera Utara,Kelompok Meranti,14853.0
2021,Oktober,Banten,Kelompok Meranti,27.0
2021,Oktober,Bengkulu,Kelompok Meranti,0.0
2021,Oktober,Gorontalo,Kelompok Meranti,0.0
2021,Oktober,Jambi,Kelompok Meranti,866.0
2021,Oktober,Jawa Barat,Kelompok Meranti,0.0
2021,Oktober,Jawa Tengah,Kelompok Meranti,377.0
2021,Oktober,Jawa Timur,Kelompok Meranti,949.0
2021,Oktober,Kalimantan Barat,Kelompok Meranti,25919.0
2021,Oktober,Kalimantan Selatan,Kelompok Meranti,236.0
2021,Oktober,Kalimantan Tengah,Kelompok Meranti,155646.0
2021,Oktober,Kalimantan Timur,Kelompok Meranti,135366.0
2021,Oktober,Kalimantan Utara,Kelompok Meranti,50750.0
2021,Oktober,Kepulauan Riau,Kelompok Meranti,0.0
2021,Oktober,Lampung,Kelompok Meranti,0.0
2021,Oktober,Maluku,Kelompok Meranti,27720.0
2021,Oktober,Maluku Utara,Kelompok Meranti,20706.0
2021,Oktober,Nangroe Aceh Darussalam,Kelompok Meranti,296.0
2021,Oktober,Nusa Tenggara Barat,Kelompok Meranti,261.0
2021,Oktober,Papua,Kelompok Meranti,14384.0
2021,Oktober,Papua Barat,Kelompok Meranti,16286.0
2021,Oktober,Riau,Kelompok Meranti,1883.0
2021,Oktober,Sulawesi Barat,Kelompok Meranti,13.0
2021,Oktober,Sulawesi Selatan,Kelompok Meranti,476.0
2021,Oktober,Sulawesi Tengah,Kelompok Meranti,1262.0
2021,Oktober,Sulawesi Tenggara,Kelompok Meranti,637.0
2021,Oktober,Sulawesi Utara,Kelompok Meranti,303.0
2021,Oktober,Sumatera Barat,Kelompok Meranti,6077.0
2021,Oktober,Sumatera Selatan,Kelompok Meranti,774.0
2021,Oktober,Sumatera Utara,Kelompok Meranti,5836.0
2021,November,Banten,Kelompok Meranti,12.0
2021,November,Bengkulu,Kelompok Meranti,0.0
2021,November,Gorontalo,Kelompok Meranti,20.0
2021,November,Jambi,Kelompok Meranti,914.0
2021,November,Jawa Barat,Kelompok Meranti,0.0
2021,November,Jawa Tengah,Kelompok Meranti,194.0
2021,November,Jawa Timur,Kelompok Meranti,850.0
2021,November,Kalimantan Barat,Kelompok Meranti,14600.0
2021,November,Kalimantan Selatan,Kelompok Meranti,231.0
2021,November,Kalimantan Tengah,Kelompok Meranti,158257.0
2021,November,Kalimantan Timur,Kelompok Meranti,123657.0
2021,November,Kalimantan Utara,Kelompok Meranti,53009.0
2021,November,Kepulauan Riau,Kelompok Meranti,0.0
2021,November,Lampung,Kelompok Meranti,0.0
2021,November,Maluku,Kelompok Meranti,26821.0
2021,November,Maluku Utara,Kelompok Meranti,12022.0
2021,November,Nangroe Aceh Darussalam,Kelompok Meranti,331.0
2021,November,Nusa Tenggara Barat,Kelompok Meranti,163.0
2021,November,Papua,Kelompok Meranti,11386.0
2021,November,Papua Barat,Kelompok Meranti,13050.0
2021,November,Riau,Kelompok Meranti,2714.0
2021,November,Sulawesi Barat,Kelompok Meranti,11.0
2021,November,Sulawesi Selatan,Kelompok Meranti,1596.0
2021,November,Sulawesi Tengah,Kelompok Meranti,1484.0
2021,November,Sulawesi Tenggara,Kelompok Meranti,671.0
2021,November,Sulawesi Utara,Kelompok Meranti,0.0
2021,November,Sumatera Barat,Kelompok Meranti,1561.0
